transaccion_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,costo_envio,total,metodo_pago,estado_envio
T000723,C00170,P0128,2025-09-04,2,68490.99,136981.98,0,0.0,0.0,136981.98,Mercado Pago,Entregado
T000724,C00170,P0002,2026-03-16,1,34510.99,34510.99,0,0.0,0.0,34510.99,Tarjeta de débito,Entregado
T000725,C00170,P0074,2025-06-28,1,73660.99,73660.99,0,0.0,0.0,73660.99,Efectivo (contra entrega),Entregado
T000726,C00170,P0176,2024-09-02,3,81010.99,243032.97,0,0.0,0.0,243032.97,Transferencia bancaria,Entregado
T000727,C00171,P0084,2023-01-11,2,106390.99,212781.98,5,10639.1,0.0,202142.88,Transferencia bancaria,Entregado
T000728,C00171,P0091,2025-02-22,2,27590.99,55181.98,5,2759.1,0.0,52422.88,Transferencia bancaria,Entregado
T000729,C00171,P0156,2025-06-09,2,23880.99,47761.98,10,4776.2,0.0,42985.78,Mercado Pago,Entregado
T000730,C00172,P0147,2025-02-15,2,92490.99,184981.98,5,9249.1,0.0,175732.88,Tarjeta de débito,Entregado
T000731,C00172,P0115,2024-10-06,1,39000.99,39000.99,0,0.0,0.0,39000.99,Transferencia bancaria,En camino
T000732,C00172,P0099,2024-05-16,1,10460.99,10460.99,0,0.0,1641.15,12102.14,Mercado Pago,Entregado
T000733,C00172,P0062,2025-11-10,1,80150.99,80150.99,0,0.0,0.0,80150.99,Efectivo (contra entrega),En camino
T000734,C00172,P0030,2024-08-26,1,42840.99,42840.99,0,0.0,0.0,42840.99,Efectivo (contra entrega),Entregado
T000735,C00172,P0156,2025-12-30,1,23880.99,23880.99,0,0.0,2959.1,26840.09,Mercado Pago,Cancelado
T000736,C00172,P0178,2024-07-10,2,82810.99,165621.98,10,16562.2,0.0,149059.78,Tarjeta de débito,Entregado
T000737,C00173,P0178,2024-10-13,2,82810.99,165621.98,5,8281.1,0.0,157340.88,Tarjeta de crédito,Entregado
T000738,C00174,P0180,2026-07-27,2,10110.99,20221.98,20,4044.4,3767.29,19944.87,Efectivo (contra entrega),Cancelado
T000739,C00174,P0013,2026-08-05,1,33690.99,33690.99,10,3369.1,0.0,30321.89,Efectivo (contra entrega),Entregado
T000740,C00174,P0111,2026-08-05,1,59100.99,59100.99,0,0.0,0.0,59100.99,Tarjeta de débito,Entregado
T000741,C00174,P0084,2026-08-05,3,106390.99,319172.97,0,0.0,0.0,319172.97,Transferencia bancaria,Entregado
T000742,C00174,P0162,2026-08-12,2,60870.99,121741.98,0,0.0,0.0,121741.98,Tarjeta de débito,Preparando
T000743,C00175,P0069,2024-09-23,1,26180.99,26180.99,10,2618.1,1868.95,25431.84,Transferencia bancaria,Entregado
T000744,C00175,P0023,2024-12-28,2,99980.99,199961.98,0,0.0,0.0,199961.98,Transferencia bancaria,En camino
T000745,C00176,P0022,2025-12-16,1,86110.99,86110.99,0,0.0,0.0,86110.99,Transferencia bancaria,Entregado
T000746,C00176,P0076,2026-06-28,1,80370.99,80370.99,5,4018.55,0.0,76352.44,Efectivo (contra entrega),Entregado
T000747,C00176,P0147,2024-01-08,1,92490.99,92490.99,0,0.0,0.0,92490.99,Transferencia bancaria,En camino
T000748,C00176,P0040,2026-06-20,3,8100.99,24302.97,15,3645.45,4355.52,25013.04,Mercado Pago,Entregado
T000749,C00178,P0181,2026-04-04,1,14430.99,14430.99,0,0.0,3918.74,18349.73,Tarjeta de crédito,Cancelado
T000750,C00178,P0013,2025-10-18,1,33690.99,33690.99,0,0.0,0.0,33690.99,Transferencia bancaria,Entregado
T000751,C00178,P0103,2024-11-17,1,23150.99,23150.99,10,2315.1,3480.53,24316.42,Efectivo (contra entrega),Entregado
T000752,C00178,P0064,2024-05-31,1,71270.99,71270.99,5,3563.55,0.0,67707.44,Efectivo (contra entrega),Entregado
T000753,C00178,P0129,2026-04-01,4,121150.99,484603.96,0,0.0,0.0,484603.96,Efectivo (contra entrega),Preparando
T000754,C00179,P0024,2024-04-30,2,102000.99,204001.98,0,0.0,0.0,204001.98,Mercado Pago,Entregado
T000755,C00180,P0080,2024-04-03,1,16720.99,16720.99,0,0.0,2711.81,19432.8,Efectivo (contra entrega),Entregado
T000756,C00180,P0019,2023-08-07,1,143070.99,143070.99,5,7153.55,0.0,135917.44,Mercado Pago,Entregado
T000757,C00180,P0183,2024-01-16,2,28350.99,56701.98,10,5670.2,0.0,51031.78,Tarjeta de débito,Entregado
T000758,C00180,P0008,2024-10-04,2,44030.99,88061.98,0,0.0,0.0,88061.98,Transferencia bancaria,Entregado
T000759,C00180,P0155,2023-10-23,2,108460.99,216921.98,5,10846.1,0.0,206075.88,Efectivo (contra entrega),Entregado
T000760,C00180,P0110,2023-08-12,1,148390.99,148390.99,0,0.0,0.0,148390.99,Efectivo (contra entrega),Entregado
T000761,C00181,P0114,2026-06-04,2,17660.99,35321.98,0,0.0,0.0,35321.98,Efectivo (contra entrega),Entregado
T000762,C00181,P0140,2024-04-06,1,116180.99,116180.99,0,0.0,0.0,116180.99,Transferencia bancaria,Entregado
T000763,C00181,P0168,2025-05-13,4,20280.99,81123.96,0,0.0,0.0,81123.96,Mercado Pago,Entregado
T000764,C00181,P0089,2023-10-11,1,70110.99,70110.99,0,0.0,0.0,70110.99,Tarjeta de crédito,Entregado
T000765,C00182,P0116,2024-11-08,1,25880.99,25880.99,5,1294.05,2859.44,27446.38,Efectivo (contra entrega),Cancelado
T000766,C00182,P0143,2024-12-18,1,78310.99,78310.99,15,11746.65,0.0,66564.34,Efectivo (contra entrega),Entregado
T000767,C00182,P0177,2024-07-18,2,26110.99,52221.98,0,0.0,0.0,52221.98,Efectivo (contra entrega),Entregado
T000768,C00182,P0085,2025-08-04,1,69850.99,69850.99,5,3492.55,0.0,66358.44,Tarjeta de débito,Entregado
T000769,C00182,P0058,2025-06-28,1,10690.99,10690.99,0,0.0,2077.67,12768.66,Transferencia bancaria,Entregado
T000770,C00183,P0068,2024-03-04,1,120640.99,120640.99,0,0.0,0.0,120640.99,Tarjeta de crédito,Entregado
T000771,C00183,P0168,2025-06-08,1,20280.99,20280.99,15,3042.15,2928.76,20167.6,Mercado Pago,Entregado
T000772,C00184,P0157,2025-05-05,1,2850.99,2850.99,0,0.0,3056.83,5907.82,Mercado Pago,Entregado
T000773,C00184,P0183,2026-06-21,1,28350.99,28350.99,5,1417.55,4489.54,31422.98,Transferencia bancaria,Entregado
T000774,C00184,P0105,2026-01-01,2,8040.99,16081.98,0,0.0,1988.53,18070.51,Transferencia bancaria,Entregado
T000775,C00184,P0088,2025-07-19,2,32190.99,64381.98,0,0.0,0.0,64381.98,Efectivo (contra entrega),Entregado
T000776,C00184,P0015,2025-12-08,1,48920.99,48920.99,0,0.0,0.0,48920.99,Tarjeta de débito,Entregado
T000777,C00184,P0006,2026-05-19,3,104670.99,314012.97,0,0.0,0.0,314012.97,Efectivo (contra entrega),Cancelado
T000778,C00184,P0002,2025-10-12,2,34510.99,69021.98,0,0.0,0.0,69021.98,Mercado Pago,Entregado
T000779,C00186,P0060,2026-05-15,1,64800.99,64800.99,0,0.0,0.0,64800.99,Mercado Pago,Entregado
T000780,C00186,P0084,2026-08-07,1,106390.99,106390.99,10,10639.1,0.0,95751.89,Efectivo (contra entrega),Entregado
T000781,C00186,P0099,2026-06-02,1,10460.99,10460.99,15,1569.15,2415.49,11307.33,Tarjeta de débito,Entregado
T000782,C00187,P0074,2025-08-27,2,73660.99,147321.98,0,0.0,0.0,147321.98,Tarjeta de crédito,Entregado
T000783,C00187,P0082,2025-02-05,2,70870.99,141741.98,0,0.0,0.0,141741.98,Efectivo (contra entrega),Entregado
T000784,C00187,P0073,2025-09-01,1,118250.99,118250.99,0,0.0,0.0,118250.99,Efectivo (contra entrega),Entregado
T000785,C00187,P0009,2026-06-23,1,76570.99,76570.99,0,0.0,0.0,76570.99,Transferencia bancaria,Entregado
T000786,C00187,P0022,2026-02-15,1,86110.99,86110.99,0,0.0,0.0,86110.99,Tarjeta de crédito,Entregado
T000787,C00187,P0018,2026-06-23,2,88340.99,176681.98,5,8834.1,0.0,167847.88,Tarjeta de débito,Entregado
T000788,C00187,P0120,2025-02-02,3,58730.99,176192.97,0,0.0,0.0,176192.97,Transferencia bancaria,Entregado
T000789,C00187,P0113,2026-06-04,2,45170.99,90341.98,5,4517.1,0.0,85824.88,Tarjeta de crédito,Preparando
T000790,C00188,P0052,2025-12-29,1,93290.99,93290.99,10,9329.1,0.0,83961.89,Tarjeta de crédito,Entregado
T000791,C00188,P0136,2025-06-30,1,47130.99,47130.99,0,0.0,0.0,47130.99,Efectivo (contra entrega),Cancelado
T000792,C00188,P0147,2025-07-23,1,92490.99,92490.99,0,0.0,0.0,92490.99,Tarjeta de débito,Entregado
T000793,C00188,P0050,2025-09-24,2,5120.99,10241.98,0,0.0,1555.99,11797.97,Efectivo (contra entrega),Entregado
T000794,C00188,P0112,2026-03-18,1,52410.99,52410.99,0,0.0,0.0,52410.99,Tarjeta de débito,En camino
T000795,C00188,P0157,2026-07-30,2,2850.99,5701.98,10,570.2,3238.66,8370.44,Efectivo (contra entrega),Entregado
T000796,C00188,P0124,2026-05-18,1,55570.99,55570.99,0,0.0,0.0,55570.99,Tarjeta de crédito,Entregado
T000797,C00188,P0025,2026-04-21,1,22880.99,22880.99,0,0.0,1572.17,24453.16,Transferencia bancaria,Entregado
T000798,C00188,P0103,2025-08-30,1,23150.99,23150.99,0,0.0,1798.0,24948.99,Tarjeta de débito,Entregado
T000799,C00188,P0099,2025-06-25,1,10460.99,10460.99,10,1046.1,1962.68,11377.57,Tarjeta de débito,Cancelado
T000800,C00188,P0181,2025-08-01,1,14430.99,14430.99,20,2886.2,2044.37,13589.16,Mercado Pago,Entregado
T000801,C00188,P0004,2025-10-20,1,73400.99,73400.99,0,0.0,0.0,73400.99,Mercado Pago,Entregado
T000802,C00188,P0120,2025-12-12,1,58730.99,58730.99,15,8809.65,0.0,49921.34,Tarjeta de crédito,Preparando
T000803,C00188,P0113,2026-04-17,1,45170.99,45170.99,10,4517.1,0.0,40653.89,Transferencia bancaria,Entregado
T000804,C00188,P0035,2026-03-20,1,7230.99,7230.99,0,0.0,4348.07,11579.06,Mercado Pago,Entregado
T000805,C00189,P0041,2023-10-04,1,34130.99,34130.99,0,0.0,0.0,34130.99,Tarjeta de débito,Entregado
T000806,C00189,P0061,2025-08-26,3,29560.99,88682.97,0,0.0,0.0,88682.97,Efectivo (contra entrega),Entregado
T000807,C00189,P0155,2026-04-14,1,108460.99,108460.99,0,0.0,0.0,108460.99,Tarjeta de débito,Entregado
T000808,C00189,P0124,2023-08-25,1,55570.99,55570.99,0,0.0,0.0,55570.99,Efectivo (contra entrega),Entregado
T000809,C00189,P0079,2023-11-03,1,9850.99,9850.99,20,1970.2,2619.92,10500.71,Tarjeta de débito,Cancelado
T000810,C00190,P0174,2025-08-16,3,50040.99,150122.97,20,30024.59,0.0,120098.38,Tarjeta de crédito,Entregado
T000811,C00190,P0114,2025-01-02,1,17660.99,17660.99,0,0.0,3988.12,21649.11,Tarjeta de débito,Entregado
T000812,C00190,P0075,2023-11-22,1,51680.99,51680.99,15,7752.15,0.0,43928.84,Efectivo (contra entrega),Entregado
T000813,C00190,P0061,2025-02-16,1,29560.99,29560.99,5,1478.05,4497.73,32580.67,Tarjeta de débito,En camino
T000814,C00190,P0094,2026-01-26,1,27390.99,27390.99,0,0.0,1636.45,29027.44,Efectivo (contra entrega),Entregado
T000815,C00190,P0094,2025-05-11,1,27390.99,27390.99,0,0.0,3595.29,30986.28,Efectivo (contra entrega),En camino
T000816,C00191,P0184,2026-07-17,2,11240.99,22481.98,0,0.0,3014.46,25496.44,Mercado Pago,En camino
T000817,C00191,P0063,2026-01-27,1,64680.99,64680.99,20,12936.2,0.0,51744.79,Mercado Pago,Entregado
T000818,C00191,P0149,2025-07-08,1,91760.99,91760.99,20,18352.2,0.0,73408.79,Transferencia bancaria,Entregado
T000819,C00191,P0143,2026-01-05,3,78310.99,234932.97,0,0.0,0.0,234932.97,Tarjeta de débito,Preparando
T000820,C00192,P0016,2026-03-10,3,82230.99,246692.97,5,12334.65,0.0,234358.32,Tarjeta de crédito,Entregado
T000821,C00192,P0069,2024-01-03,1,26180.99,26180.99,0,0.0,4185.8,30366.79,Transferencia bancaria,Entregado
T000822,C00192,P0070,2023-12-04,1,59790.99,59790.99,10,5979.1,0.0,53811.89,Tarjeta de crédito,Entregado
T000823,C00192,P0110,2024-11-03,1,148390.99,148390.99,15,22258.65,0.0,126132.34,Transferencia bancaria,En camino
T000824,C00192,P0046,2024-11-21,1,18770.99,18770.99,0,0.0,3938.34,22709.33,Mercado Pago,En camino
T000825,C00192,P0047,2023-11-23,1,14020.99,14020.99,10,1402.1,3935.61,16554.5,Tarjeta de crédito,Cancelado
T000826,C00192,P0062,2024-12-06,1,80150.99,80150.99,15,12022.65,0.0,68128.34,Tarjeta de débito,Entregado
T000827,C00193,P0183,2025-12-09,1,28350.99,28350.99,0,0.0,4264.2,32615.19,Tarjeta de crédito,Entregado
T000828,C00193,P0046,2026-05-01,2,18770.99,37541.98,5,1877.1,0.0,35664.88,Tarjeta de débito,En camino
T000829,C00193,P0011,2025-11-27,1,26210.99,26210.99,0,0.0,2589.0,28799.99,Efectivo (contra entrega),Entregado
T000830,C00193,P0177,2026-03-29,1,26110.99,26110.99,0,0.0,3963.37,30074.36,Mercado Pago,Entregado
T000831,C00193,P0089,2026-05-27,1,70110.99,70110.99,0,0.0,0.0,70110.99,Efectivo (contra entrega),Entregado
T000832,C00193,P0064,2026-01-02,1,71270.99,71270.99,5,3563.55,0.0,67707.44,Efectivo (contra entrega),Entregado
T000833,C00193,P0022,2026-03-05,1,86110.99,86110.99,0,0.0,0.0,86110.99,Efectivo (contra entrega),Entregado
T000834,C00194,P0116,2026-04-16,1,25880.99,25880.99,0,0.0,3846.76,29727.75,Tarjeta de crédito,Entregado
T000835,C00194,P0105,2026-05-14,4,8040.99,32163.96,5,1608.2,0.0,30555.76,Mercado Pago,Entregado
T000836,C00194,P0184,2026-06-06,1,11240.99,11240.99,15,1686.15,1505.86,11060.7,Tarjeta de crédito,Entregado
T000837,C00194,P0035,2025-12-31,2,7230.99,14461.98,0,0.0,4033.02,18495.0,Tarjeta de crédito,Entregado
T000838,C00194,P0112,2026-06-01,1,52410.99,52410.99,0,0.0,0.0,52410.99,Tarjeta de crédito,Entregado
T000839,C00194,P0165,2026-05-15,2,8750.99,17501.98,0,0.0,2333.8,19835.78,Transferencia bancaria,Entregado
T000840,C00194,P0002,2026-05-19,1,34510.99,34510.99,0,0.0,0.0,34510.99,Efectivo (contra entrega),Entregado
T000841,C00194,P0098,2026-02-15,2,66450.99,132901.98,20,26580.4,0.0,106321.58,Transferencia bancaria,Entregado
T000842,C00196,P0120,2026-06-18,1,58730.99,58730.99,0,0.0,0.0,58730.99,Tarjeta de crédito,Entregado
T000843,C00196,P0024,2026-07-04,1,102000.99,102000.99,0,0.0,0.0,102000.99,Mercado Pago,Entregado
T000844,C00196,P0097,2026-08-10,2,118090.99,236181.98,0,0.0,0.0,236181.98,Mercado Pago,Entregado
T000845,C00197,P0041,2026-05-02,1,34130.99,34130.99,0,0.0,0.0,34130.99,Tarjeta de crédito,En camino
T000846,C00197,P0051,2026-04-01,2,22610.99,45221.98,5,2261.1,0.0,42960.88,Transferencia bancaria,Entregado
T000847,C00197,P0043,2026-04-30,1,35310.99,35310.99,0,0.0,0.0,35310.99,Tarjeta de crédito,Entregado
T000848,C00197,P0120,2025-11-05,1,58730.99,58730.99,15,8809.65,0.0,49921.34,Tarjeta de débito,Entregado
T000849,C00197,P0176,2025-06-08,1,81010.99,81010.99,10,8101.1,0.0,72909.89,Efectivo (contra entrega),Entregado
T000850,C00197,P0175,2025-10-04,1,30670.99,30670.99,0,0.0,0.0,30670.99,Efectivo (contra entrega),Entregado
T000851,C00197,P0074,2025-09-07,1,73660.99,73660.99,10,7366.1,0.0,66294.89,Efectivo (contra entrega),Entregado
T000852,C00197,P0024,2025-07-23,2,102000.99,204001.98,0,0.0,0.0,204001.98,Efectivo (contra entrega),Entregado
T000853,C00198,P0124,2024-08-21,1,55570.99,55570.99,0,0.0,0.0,55570.99,Efectivo (contra entrega),Entregado
T000854,C00198,P0022,2024-06-03,1,86110.99,86110.99,0,0.0,0.0,86110.99,Tarjeta de crédito,Cancelado
T000855,C00199,P0117,2026-07-05,1,122170.99,122170.99,0,0.0,0.0,122170.99,Tarjeta de crédito,Entregado
T000856,C00199,P0001,2026-04-26,1,22660.99,22660.99,0,0.0,3868.25,26529.24,Efectivo (contra entrega),Entregado
T000857,C00199,P0071,2025-12-06,1,14390.99,14390.99,0,0.0,2566.17,16957.16,Efectivo (contra entrega),Entregado
T000858,C00199,P0030,2024-12-05,1,42840.99,42840.99,0,0.0,0.0,42840.99,Tarjeta de crédito,En camino
T000859,C00199,P0111,2025-01-03,1,59100.99,59100.99,0,0.0,0.0,59100.99,Mercado Pago,Entregado
T000860,C00200,P0025,2026-04-17,1,22880.99,22880.99,0,0.0,1936.87,24817.86,Efectivo (contra entrega),Entregado
T000861,C00201,P0045,2025-12-28,1,2330.99,2330.99,20,466.2,3053.04,4917.83,Tarjeta de débito,Entregado
T000862,C00201,P0007,2025-09-20,1,16940.99,16940.99,0,0.0,4005.52,20946.51,Transferencia bancaria,En camino
T000863,C00201,P0048,2026-07-27,1,21500.99,21500.99,20,4300.2,3421.66,20622.45,Tarjeta de crédito,Entregado
T000864,C00201,P0098,2026-03-31,1,66450.99,66450.99,5,3322.55,0.0,63128.44,Transferencia bancaria,Entregado
T000865,C00202,P0180,2025-09-14,1,10110.99,10110.99,10,1011.1,3198.29,12298.18,Mercado Pago,Entregado
T000866,C00202,P0078,2025-10-10,1,82230.99,82230.99,0,0.0,0.0,82230.99,Tarjeta de crédito,Entregado
T000867,C00203,P0134,2025-07-29,1,73170.99,73170.99,0,0.0,0.0,73170.99,Tarjeta de débito,Entregado
T000868,C00203,P0082,2026-06-23,1,70870.99,70870.99,0,0.0,0.0,70870.99,Mercado Pago,Entregado
T000869,C00203,P0027,2026-06-05,2,66770.99,133541.98,0,0.0,0.0,133541.98,Tarjeta de crédito,Entregado
T000870,C00203,P0154,2026-06-15,1,30800.99,30800.99,0,0.0,0.0,30800.99,Tarjeta de crédito,Entregado
T000871,C00203,P0070,2026-02-21,1,59790.99,59790.99,0,0.0,0.0,59790.99,Mercado Pago,Entregado
T000872,C00205,P0007,2025-06-26,1,16940.99,16940.99,0,0.0,2156.84,19097.83,Tarjeta de débito,Entregado
T000873,C00205,P0096,2023-02-08,1,32440.99,32440.99,0,0.0,0.0,32440.99,Tarjeta de crédito,Entregado
T000874,C00205,P0015,2023-12-20,1,48920.99,48920.99,0,0.0,0.0,48920.99,Tarjeta de débito,Entregado
T000875,C00205,P0131,2023-10-12,1,17990.99,17990.99,10,1799.1,1832.91,18024.8,Mercado Pago,Cancelado
T000876,C00205,P0095,2026-01-29,1,27440.99,27440.99,0,0.0,2617.05,30058.04,Efectivo (contra entrega),Entregado
T000877,C00205,P0001,2024-06-24,4,22660.99,90643.96,20,18128.79,0.0,72515.17,Tarjeta de crédito,Preparando
T000878,C00208,P0154,2026-06-18,1,30800.99,30800.99,0,0.0,0.0,30800.99,Mercado Pago,Entregado
T000879,C00208,P0081,2026-05-18,1,108380.99,108380.99,20,21676.2,0.0,86704.79,Tarjeta de crédito,Entregado
T000880,C00208,P0015,2026-07-02,2,48920.99,97841.98,0,0.0,0.0,97841.98,Mercado Pago,En camino
T000881,C00208,P0184,2026-05-29,2,11240.99,22481.98,0,0.0,1659.78,24141.76,Tarjeta de débito,En camino
T000882,C00208,P0104,2026-07-20,2,56920.99,113841.98,20,22768.4,0.0,91073.58,Tarjeta de débito,Preparando
T000883,C00208,P0057,2026-05-31,2,2250.99,4501.98,10,450.2,3872.99,7924.77,Tarjeta de débito,Entregado
T000884,C00208,P0046,2026-05-09,1,18770.99,18770.99,10,1877.1,3435.21,20329.1,Transferencia bancaria,Entregado
T000885,C00208,P0171,2026-04-13,1,62510.99,62510.99,0,0.0,0.0,62510.99,Efectivo (contra entrega),Entregado
T000886,C00209,P0059,2024-10-03,1,66790.99,66790.99,20,13358.2,0.0,53432.79,Efectivo (contra entrega),Entregado
T000887,C00209,P0042,2023-10-17,1,80280.99,80280.99,15,12042.15,0.0,68238.84,Tarjeta de crédito,Entregado
T000888,C00210,P0134,2026-06-17,1,73170.99,73170.99,0,0.0,0.0,73170.99,Transferencia bancaria,Preparando
T000889,C00210,P0179,2026-03-16,1,39260.99,39260.99,0,0.0,0.0,39260.99,Tarjeta de débito,Entregado
T000890,C00210,P0174,2026-05-18,3,50040.99,150122.97,0,0.0,0.0,150122.97,Tarjeta de débito,Entregado
T000891,C00212,P0094,2026-01-27,1,27390.99,27390.99,0,0.0,3251.89,30642.88,Efectivo (contra entrega),Entregado
T000892,C00213,P0052,2026-05-06,1,93290.99,93290.99,0,0.0,0.0,93290.99,Transferencia bancaria,Entregado
T000893,C00213,P0033,2025-08-07,1,38270.99,38270.99,0,0.0,0.0,38270.99,Tarjeta de débito,Entregado
T000894,C00213,P0048,2026-02-18,1,21500.99,21500.99,0,0.0,4204.43,25705.42,Efectivo (contra entrega),Entregado
T000895,C00213,P0058,2024-09-01,1,10690.99,10690.99,5,534.55,3857.62,14014.06,Tarjeta de crédito,Cancelado
T000896,C00214,P0137,2026-07-10,1,37150.99,37150.99,0,0.0,0.0,37150.99,Tarjeta de débito,Entregado
T000897,C00214,P0128,2025-06-15,1,68490.99,68490.99,0,0.0,0.0,68490.99,Mercado Pago,Entregado
T000898,C00216,P0160,2024-04-03,1,143890.99,143890.99,0,0.0,0.0,143890.99,Efectivo (contra entrega),En camino
T000899,C00216,P0126,2025-05-14,3,29260.99,87782.97,0,0.0,0.0,87782.97,Mercado Pago,Entregado
T000900,C00216,P0114,2026-06-25,2,17660.99,35321.98,0,0.0,0.0,35321.98,Efectivo (contra entrega),Entregado
T000901,C00216,P0148,2023-12-17,2,86710.99,173421.98,0,0.0,0.0,173421.98,Tarjeta de débito,Entregado
T000902,C00216,P0069,2024-12-06,2,26180.99,52361.98,0,0.0,0.0,52361.98,Tarjeta de débito,Entregado
T000903,C00216,P0082,2026-01-08,1,70870.99,70870.99,0,0.0,0.0,70870.99,Transferencia bancaria,En camino
T000904,C00216,P0055,2024-10-22,2,90690.99,181381.98,0,0.0,0.0,181381.98,Mercado Pago,En camino
T000905,C00217,P0089,2024-11-02,1,70110.99,70110.99,10,7011.1,0.0,63099.89,Tarjeta de débito,Entregado
T000906,C00217,P0149,2025-12-22,1,91760.99,91760.99,10,9176.1,0.0,82584.89,Tarjeta de débito,Entregado
T000907,C00217,P0138,2024-01-17,1,3100.99,3100.99,0,0.0,4330.06,7431.05,Mercado Pago,Entregado
T000908,C00217,P0169,2024-01-03,1,116550.99,116550.99,0,0.0,0.0,116550.99,Transferencia bancaria,Entregado
T000909,C00217,P0129,2024-06-13,2,121150.99,242301.98,5,12115.1,0.0,230186.88,Efectivo (contra entrega),Entregado
T000910,C00217,P0137,2025-05-05,1,37150.99,37150.99,10,3715.1,0.0,33435.89,Tarjeta de débito,Cancelado
T000911,C00217,P0128,2026-07-30,4,68490.99,273963.96,20,54792.79,0.0,219171.17,Efectivo (contra entrega),Entregado
T000912,C00217,P0063,2026-03-04,3,64680.99,194042.97,0,0.0,0.0,194042.97,Transferencia bancaria,Entregado
T000913,C00218,P0183,2025-11-30,3,28350.99,85052.97,0,0.0,0.0,85052.97,Transferencia bancaria,Entregado
T000914,C00218,P0103,2026-04-16,1,23150.99,23150.99,0,0.0,2854.61,26005.6,Tarjeta de crédito,Preparando
T000915,C00218,P0172,2025-10-17,1,24980.99,24980.99,5,1249.05,2032.91,25764.85,Efectivo (contra entrega),En camino
T000916,C00219,P0058,2023-08-02,1,10690.99,10690.99,0,0.0,4234.04,14925.03,Tarjeta de débito,Entregado
T000917,C00220,P0045,2026-01-31,1,2330.99,2330.99,0,0.0,2863.99,5194.98,Tarjeta de crédito,Entregado
T000918,C00220,P0071,2026-02-13,1,14390.99,14390.99,10,1439.1,2732.58,15684.47,Tarjeta de crédito,Entregado
T000919,C00220,P0181,2026-03-28,1,14430.99,14430.99,0,0.0,3729.43,18160.42,Tarjeta de débito,Entregado
T000920,C00223,P0086,2025-03-30,1,17970.99,17970.99,5,898.55,2924.34,19996.78,Mercado Pago,Entregado
T000921,C00223,P0011,2024-10-24,1,26210.99,26210.99,0,0.0,3554.51,29765.5,Tarjeta de crédito,Entregado
T000922,C00223,P0001,2026-05-02,4,22660.99,90643.96,0,0.0,0.0,90643.96,Efectivo (contra entrega),En camino
T000923,C00223,P0120,2026-03-03,2,58730.99,117461.98,0,0.0,0.0,117461.98,Transferencia bancaria,Preparando
T000924,C00224,P0006,2025-12-09,1,104670.99,104670.99,0,0.0,0.0,104670.99,Transferencia bancaria,Entregado
T000925,C00224,P0044,2025-11-26,1,73620.99,73620.99,10,7362.1,0.0,66258.89,Transferencia bancaria,En camino
T000926,C00224,P0075,2026-04-26,1,51680.99,51680.99,10,5168.1,0.0,46512.89,Tarjeta de débito,Entregado
